repository_owner,repository_name,pr_number,waste,num_commits,status
facebook,hhvm,6596,3,1,abandoned
facebook,hhvm,6592,0,1,abandoned
facebook,hhvm,6651,4016,8,abandoned
facebook,hhvm,6593,57276,4,abandoned
facebook,hhvm,6578,65818,1,abandoned
facebook,hhvm,6577,65801,1,abandoned
facebook,hhvm,6576,69541,1,abandoned
facebook,hhvm,6585,24205,1,abandoned
facebook,hhvm,6575,383478,1,abandoned
facebook,hhvm,6580,363,1,abandoned
facebook,hhvm,6599,434,3,abandoned
facebook,hhvm,6586,5052,1,abandoned
facebook,hhvm,6609,4018110,250,abandoned
facebook,hhvm,6568,652726,1,abandoned
facebook,hhvm,6571,0,1,abandoned
facebook,hhvm,6570,371,1,abandoned
facebook,hhvm,6563,98498,1,abandoned
facebook,hhvm,6574,383513,2,abandoned
facebook,hhvm,6561,98642,1,abandoned
facebook,hhvm,6558,92479,2,abandoned
facebook,hhvm,6562,98226,3,abandoned
facebook,hhvm,6572,41,1,abandoned
facebook,hhvm,6564,213721,3,abandoned
facebook,hhvm,6559,3692,2,abandoned
facebook,hhvm,6560,98200,4,abandoned
facebook,hhvm,6546,118987,2,abandoned
facebook,hhvm,6544,749,1,abandoned
facebook,hhvm,6543,732,1,abandoned
facebook,hhvm,6540,106,2,abandoned
facebook,hhvm,6557,92487,2,abandoned
facebook,hhvm,6552,25843,1,abandoned
facebook,hhvm,6539,270,1,abandoned
facebook,hhvm,6554,73024,1,abandoned
facebook,hhvm,6538,807,2,abandoned
facebook,hhvm,6536,334,1,abandoned
facebook,hhvm,6535,1164,1,abandoned
facebook,hhvm,6556,79106,1,abandoned
facebook,hhvm,6533,9,1,abandoned
facebook,hhvm,6524,5,1,abandoned
facebook,hhvm,6534,21,1,abandoned
facebook,hhvm,6527,47830,1,abandoned
facebook,hhvm,6548,16017,6,abandoned
facebook,hhvm,6526,93721,8,abandoned
facebook,hhvm,6521,30130,1,abandoned
facebook,hhvm,6522,638,1,abandoned
facebook,hhvm,6515,1012,2,abandoned
facebook,hhvm,6518,14,1,abandoned
facebook,hhvm,6506,428993,1,abandoned
facebook,hhvm,6505,628586,3,abandoned
facebook,hhvm,6508,8129,1,abandoned
facebook,hhvm,6501,158,1,abandoned
facebook,hhvm,6492,1155,1,abandoned
facebook,hhvm,6493,1,1,abandoned
facebook,hhvm,6510,75972,5,abandoned
facebook,hhvm,6516,1045478,7,abandoned
facebook,hhvm,6491,2307,1,abandoned
facebook,hhvm,6490,60284,2,abandoned
facebook,hhvm,6488,324,1,abandoned
facebook,hhvm,6503,8669,3,abandoned
facebook,hhvm,6487,958,1,abandoned
facebook,hhvm,6485,82,1,abandoned
facebook,hhvm,6489,1038,1,abandoned
facebook,hhvm,6483,508,1,abandoned
facebook,hhvm,6482,1326,1,abandoned
facebook,hhvm,6481,18430,1,abandoned
facebook,hhvm,6478,1995,1,abandoned
facebook,hhvm,6479,5144,1,abandoned
facebook,hhvm,6480,2432,1,abandoned
facebook,hhvm,6476,75,1,abandoned
facebook,hhvm,6477,311,1,abandoned
facebook,hhvm,6486,589,1,abandoned
facebook,hhvm,6484,647,1,abandoned
facebook,hhvm,6523,1020938,40,abandoned
facebook,hhvm,6471,1750,1,abandoned
facebook,hhvm,6473,567,1,abandoned
facebook,hhvm,6474,687,1,abandoned
facebook,hhvm,6470,433,1,abandoned
facebook,hhvm,6467,1005,1,abandoned
facebook,hhvm,6466,598,1,abandoned
facebook,hhvm,6469,3248,2,abandoned
facebook,hhvm,6472,27,1,abandoned
facebook,hhvm,6468,518,2,abandoned
facebook,hhvm,6475,178,1,abandoned
facebook,hhvm,6461,78,1,abandoned
facebook,hhvm,6462,10647,1,abandoned
facebook,hhvm,6465,821,1,abandoned
facebook,hhvm,6463,1033,1,abandoned
facebook,hhvm,6464,2399,1,abandoned
facebook,hhvm,6447,6255,1,abandoned
facebook,hhvm,6445,5948,2,abandoned
facebook,hhvm,6456,9496,3,abandoned
facebook,hhvm,6441,636,2,abandoned
facebook,hhvm,6439,1390,2,abandoned
facebook,hhvm,6446,6265,2,abandoned
facebook,hhvm,6457,25179,1,abandoned
facebook,hhvm,6436,438388,1,abandoned
facebook,hhvm,6423,98,1,abandoned
facebook,hhvm,6438,34,1,abandoned
facebook,hhvm,6422,4,1,abandoned
facebook,hhvm,6434,5473,2,abandoned
facebook,hhvm,6424,1016,2,abandoned
facebook,hhvm,6435,1533,6,abandoned
facebook,hhvm,6448,6252,1,abandoned
facebook,hhvm,6416,114,1,abandoned
facebook,hhvm,6417,19,1,abandoned
facebook,hhvm,6418,22,1,abandoned
facebook,hhvm,6413,56,1,abandoned
facebook,hhvm,6414,47,1,abandoned
facebook,hhvm,6412,216,1,abandoned
facebook,hhvm,6409,1633,1,abandoned
facebook,hhvm,6419,359,1,abandoned
facebook,hhvm,6415,671,1,abandoned
facebook,hhvm,6396,5659,1,abandoned
facebook,hhvm,6411,65,1,abandoned
facebook,hhvm,6395,96294,1,abandoned
facebook,hhvm,6398,20084,2,abandoned
facebook,hhvm,6393,5395,1,abandoned
facebook,hhvm,6401,4344,4,abandoned
facebook,hhvm,6390,116,1,abandoned
facebook,hhvm,6394,1389049,5,abandoned
facebook,hhvm,6374,1,1,abandoned
facebook,hhvm,6371,1838,1,abandoned
facebook,hhvm,6375,74850,3,abandoned
facebook,hhvm,6370,43,1,abandoned
facebook,hhvm,6363,97,1,abandoned
facebook,hhvm,6382,123845,5,abandoned
facebook,hhvm,6345,193,1,abandoned
facebook,hhvm,6362,394,1,abandoned
facebook,hhvm,6348,1142,2,abandoned
facebook,hhvm,6369,248,3,abandoned
facebook,hhvm,6365,186375,5,abandoned
facebook,hhvm,6389,211080,6,abandoned
facebook,hhvm,6420,1658050,39,abandoned
facebook,hhvm,6332,15528,1,abandoned
facebook,hhvm,6344,72,1,abandoned
facebook,hhvm,6335,85,1,abandoned
facebook,hhvm,6338,34686,1,abandoned
facebook,hhvm,6327,33,1,abandoned
facebook,hhvm,6325,27819,1,abandoned
facebook,hhvm,6328,2243,3,abandoned
facebook,hhvm,6321,187,2,abandoned
facebook,hhvm,6320,703,1,abandoned
facebook,hhvm,6334,9963,4,abandoned
facebook,hhvm,6322,574,1,abandoned
facebook,hhvm,6343,1957,3,abandoned
facebook,hhvm,6309,1520,1,abandoned
facebook,hhvm,6311,176,2,abandoned
facebook,hhvm,6310,133,1,abandoned
facebook,hhvm,6329,5029,4,abandoned
facebook,hhvm,6312,1175,1,abandoned
facebook,hhvm,6326,10799,6,abandoned
facebook,hhvm,6317,246790,1,abandoned
facebook,hhvm,6301,10816,1,abandoned
facebook,hhvm,6300,188,1,abandoned
facebook,hhvm,6307,28117,3,abandoned
facebook,hhvm,6293,124,1,abandoned
facebook,hhvm,6291,76358,2,abandoned
facebook,hhvm,6295,305,3,abandoned
facebook,hhvm,6305,915236,4,abandoned
facebook,hhvm,6285,56750,4,abandoned
facebook,hhvm,6292,145,2,abandoned
facebook,hhvm,6298,520,4,abandoned
facebook,hhvm,6294,36,1,abandoned
facebook,hhvm,6272,229330,1,abandoned
facebook,hhvm,6274,130727,1,abandoned
facebook,hhvm,6283,63585,2,abandoned
facebook,hhvm,6269,193,1,abandoned
facebook,hhvm,6273,130906,1,abandoned
facebook,hhvm,6261,155,1,abandoned
facebook,hhvm,6275,131783,1,abandoned
facebook,hhvm,6270,110658,1,abandoned
facebook,hhvm,6258,16564,2,abandoned
facebook,hhvm,6254,623345,3,abandoned
facebook,hhvm,6250,1694302,2,abandoned
facebook,hhvm,6242,526,2,abandoned
facebook,hhvm,6241,424,1,abandoned
facebook,hhvm,6256,618603,2,abandoned
facebook,hhvm,6247,731,2,abandoned
facebook,hhvm,6240,53,1,abandoned
facebook,hhvm,6279,10036,5,abandoned
facebook,hhvm,6257,106,3,abandoned
facebook,hhvm,6238,21647,1,abandoned
facebook,hhvm,6239,47,2,abandoned
facebook,hhvm,6243,872837,2,abandoned
facebook,hhvm,6237,148,1,abandoned
facebook,hhvm,6234,960,1,abandoned
facebook,hhvm,6224,37,1,abandoned
facebook,hhvm,6221,126,1,abandoned
facebook,hhvm,6219,59474,1,abandoned
facebook,hhvm,6223,56,2,abandoned
facebook,hhvm,6222,12,2,abandoned
facebook,hhvm,6220,289,1,abandoned
facebook,hhvm,6226,2173265,3,abandoned
facebook,hhvm,6200,22,1,abandoned
facebook,hhvm,6217,6678,1,abandoned
facebook,hhvm,6213,74,1,abandoned
facebook,hhvm,6204,35,1,abandoned
facebook,hhvm,6205,146,1,abandoned
facebook,hhvm,6216,310,1,abandoned
facebook,hhvm,6191,7216,1,abandoned
facebook,hhvm,6192,215,2,abandoned
facebook,hhvm,6194,28,2,abandoned
facebook,hhvm,6185,1617,1,abandoned
facebook,hhvm,6182,66,1,abandoned
facebook,hhvm,6193,27,1,abandoned
facebook,hhvm,6180,355,1,abandoned
facebook,hhvm,6177,6,1,abandoned
facebook,hhvm,6169,899,1,abandoned
facebook,hhvm,6179,229102,4,abandoned
facebook,hhvm,6175,17711,2,abandoned
facebook,hhvm,6170,6978,2,abandoned
facebook,hhvm,6171,76,1,abandoned
facebook,hhvm,6172,542,7,abandoned
facebook,hhvm,6150,3,1,abandoned
facebook,hhvm,6149,195,2,abandoned
facebook,hhvm,6146,345319,1,abandoned
facebook,hhvm,6147,346953,1,abandoned
facebook,hhvm,6143,222,2,abandoned
facebook,hhvm,6161,488673,3,abandoned
facebook,hhvm,6151,179,1,abandoned
facebook,hhvm,6162,145424,3,abandoned
facebook,hhvm,6144,85,2,abandoned
facebook,hhvm,6158,1656,13,abandoned
facebook,hhvm,6140,177,1,abandoned
facebook,hhvm,6135,9158,1,abandoned
facebook,hhvm,6142,2449,2,abandoned
facebook,hhvm,6138,113,2,abandoned
facebook,hhvm,6134,341462,1,abandoned
facebook,hhvm,6139,359,1,abandoned
facebook,hhvm,6141,1937,3,abandoned
facebook,hhvm,6129,1394,2,abandoned
facebook,hhvm,6128,90367,1,abandoned
facebook,hhvm,6131,341393,1,abandoned
facebook,hhvm,6127,1535,1,abandoned
facebook,hhvm,6124,36,1,abandoned
facebook,hhvm,6137,1589886,7,abandoned
facebook,hhvm,6125,222,1,abandoned
facebook,hhvm,6123,93,1,abandoned
facebook,hhvm,6130,341784,2,abandoned
facebook,hhvm,6119,215,1,abandoned
facebook,hhvm,6122,191,1,abandoned
facebook,hhvm,6132,340034,3,abandoned
facebook,hhvm,6113,74,1,abandoned
facebook,hhvm,6116,135,1,abandoned
facebook,hhvm,6114,87,1,abandoned
facebook,hhvm,6117,58,1,abandoned
facebook,hhvm,6111,184,1,abandoned
facebook,hhvm,6115,24,1,abandoned
facebook,hhvm,6112,47,1,abandoned
facebook,hhvm,6110,21,1,abandoned
facebook,hhvm,6108,12,1,abandoned
facebook,hhvm,6118,238,2,abandoned
facebook,hhvm,6109,89,1,abandoned
facebook,hhvm,6105,316,1,abandoned
facebook,hhvm,6106,12,1,abandoned
facebook,hhvm,6104,70,3,abandoned
facebook,hhvm,6100,83,1,abandoned
facebook,hhvm,6102,24,1,abandoned
facebook,hhvm,6103,42,2,abandoned
facebook,hhvm,6101,272,2,abandoned
facebook,hhvm,6099,319,1,abandoned
facebook,hhvm,6097,120,1,abandoned
facebook,hhvm,6107,61,2,abandoned
facebook,hhvm,6098,7,1,abandoned
facebook,hhvm,6095,4,1,abandoned
facebook,hhvm,6096,270,1,abandoned
facebook,hhvm,6085,337,1,abandoned
facebook,hhvm,6094,1299,1,abandoned
facebook,hhvm,6072,135,1,abandoned
facebook,hhvm,6092,10115,2,abandoned
facebook,hhvm,6067,4748,1,abandoned
facebook,hhvm,6080,5910,1,abandoned
facebook,hhvm,6090,57,1,abandoned
facebook,hhvm,6089,193,1,abandoned
facebook,hhvm,6068,3079,2,abandoned
facebook,hhvm,6071,1345313,1,abandoned
facebook,hhvm,6029,299,1,abandoned
facebook,hhvm,6027,5,1,abandoned
facebook,hhvm,6028,2,1,abandoned
facebook,hhvm,6091,1017303,6,abandoned
facebook,hhvm,6061,44,1,abandoned
facebook,hhvm,6025,9,1,abandoned
facebook,hhvm,6063,2397,14,abandoned
facebook,hhvm,6022,9,1,abandoned
facebook,hhvm,6019,0,1,abandoned
facebook,hhvm,6020,3,1,abandoned
facebook,hhvm,6023,82,1,abandoned
facebook,hhvm,6017,48,1,abandoned
facebook,hhvm,6015,66,1,abandoned
facebook,hhvm,6009,184,1,abandoned
facebook,hhvm,6024,26,2,abandoned
facebook,hhvm,6010,214,1,abandoned
facebook,hhvm,6021,3,1,abandoned
facebook,hhvm,6006,0,1,abandoned
facebook,hhvm,6004,464,1,abandoned
facebook,hhvm,6005,104,1,abandoned
facebook,hhvm,6002,3464,4,abandoned
facebook,hhvm,6003,44,4,abandoned
facebook,hhvm,6007,1080,4,abandoned
facebook,hhvm,6000,59,1,abandoned
facebook,hhvm,5996,2,1,abandoned
facebook,hhvm,5997,376,2,abandoned
facebook,hhvm,6011,48025,7,abandoned
facebook,hhvm,5999,154,1,abandoned
facebook,hhvm,5994,141,1,abandoned
facebook,hhvm,5993,155,1,abandoned
facebook,hhvm,6008,1238,2,abandoned
facebook,hhvm,5995,152,1,abandoned
facebook,hhvm,6001,350,2,abandoned
facebook,hhvm,5991,86,1,abandoned
facebook,hhvm,5992,112,1,abandoned
facebook,hhvm,5989,9,1,abandoned
facebook,hhvm,5990,1954,6,abandoned
facebook,hhvm,5988,24,1,abandoned
facebook,hhvm,5986,49,1,abandoned
facebook,hhvm,5982,71,1,abandoned
facebook,hhvm,5987,23,2,abandoned
facebook,hhvm,5985,10,1,abandoned
facebook,hhvm,5980,74,1,abandoned
facebook,hhvm,5983,15,2,abandoned
facebook,hhvm,5981,36,1,abandoned
facebook,hhvm,5979,71,1,abandoned
facebook,hhvm,5978,72,1,abandoned
facebook,hhvm,5975,37,1,abandoned
facebook,hhvm,5976,98,1,abandoned
facebook,hhvm,5971,399,1,abandoned
facebook,hhvm,5974,125,2,abandoned
facebook,hhvm,5972,58,1,abandoned
facebook,hhvm,5977,63,1,abandoned
facebook,hhvm,5968,245,1,abandoned
facebook,hhvm,5967,24,1,abandoned
facebook,hhvm,5966,179,1,abandoned
facebook,hhvm,5965,62,1,abandoned
facebook,hhvm,5963,147,1,abandoned
facebook,hhvm,5962,8,1,abandoned
facebook,hhvm,5961,125,1,abandoned
facebook,hhvm,5964,314,2,abandoned
facebook,hhvm,5959,6,1,abandoned
facebook,hhvm,5969,24,1,abandoned
facebook,hhvm,5960,233,1,abandoned
facebook,hhvm,5973,19,1,abandoned
facebook,hhvm,5970,1,1,abandoned
facebook,hhvm,5984,11809,7,abandoned
facebook,hhvm,5956,8,1,abandoned
facebook,hhvm,5955,21,1,abandoned
facebook,hhvm,5952,145,1,abandoned
facebook,hhvm,5954,55,1,abandoned
facebook,hhvm,5953,44,1,abandoned
facebook,hhvm,5950,21,1,abandoned
facebook,hhvm,5951,24,1,abandoned
facebook,hhvm,5949,21,1,abandoned
facebook,hhvm,5958,120,2,abandoned
facebook,hhvm,5957,323,1,abandoned
facebook,hhvm,5948,57,1,abandoned
facebook,hhvm,5945,28,1,abandoned
facebook,hhvm,5947,72,1,abandoned
facebook,hhvm,5944,253,2,abandoned
facebook,hhvm,5943,227,2,abandoned
facebook,hhvm,5940,62,1,abandoned
facebook,hhvm,5946,33,1,abandoned
facebook,hhvm,5942,3,1,abandoned
facebook,hhvm,5937,429,1,abandoned
facebook,hhvm,5941,60,1,abandoned
facebook,hhvm,5938,491,2,abandoned
facebook,hhvm,5929,5134,1,abandoned
facebook,hhvm,5924,174202,2,abandoned
facebook,hhvm,5926,171736,1,abandoned
facebook,hhvm,5939,916,1,abandoned
facebook,hhvm,5930,2727,1,abandoned
facebook,hhvm,5928,55146,1,abandoned
facebook,hhvm,5933,4789,7,abandoned
facebook,hhvm,5925,5544,4,abandoned
facebook,hhvm,5923,175241,9,abandoned
facebook,hhvm,5906,18870,1,abandoned
facebook,hhvm,5911,190,1,abandoned
facebook,hhvm,5912,165,2,abandoned
facebook,hhvm,5913,7526,1,abandoned
facebook,hhvm,5904,6107,1,abandoned
facebook,hhvm,5900,76,1,abandoned
facebook,hhvm,5907,19360,3,abandoned
facebook,hhvm,5897,1301,1,abandoned
facebook,hhvm,5905,4649,1,abandoned
facebook,hhvm,5895,211777,2,abandoned
facebook,hhvm,5886,51035,1,abandoned
facebook,hhvm,5884,7603,1,abandoned
facebook,hhvm,5896,211403,1,abandoned
facebook,hhvm,5885,0,1,abandoned
facebook,hhvm,5883,70,1,abandoned
facebook,hhvm,5881,3,1,abandoned
facebook,hhvm,5902,79478,8,abandoned
facebook,hhvm,5882,29,1,abandoned
facebook,hhvm,5880,84,1,abandoned
facebook,hhvm,5874,24405,3,abandoned
facebook,hhvm,5878,574588,3,abandoned
facebook,hhvm,5868,219,1,abandoned
facebook,hhvm,5869,2209,1,abandoned
facebook,hhvm,5867,277,1,abandoned
facebook,hhvm,5922,175241,9,abandoned
facebook,hhvm,5872,12999,9,abandoned
facebook,hhvm,5870,1188,6,abandoned
facebook,hhvm,5921,13468,22,abandoned
facebook,hhvm,5871,523,8,abandoned
facebook,hhvm,5866,872,1,abandoned
facebook,hhvm,5837,945,1,abandoned
facebook,hhvm,5843,4420,1,abandoned
facebook,hhvm,5858,52,1,abandoned
facebook,hhvm,5829,121,1,abandoned
facebook,hhvm,5848,347903,2,abandoned
facebook,hhvm,5828,42409,3,abandoned
facebook,hhvm,5821,28,1,abandoned
facebook,hhvm,5814,27361,1,abandoned
facebook,hhvm,5860,35938,8,abandoned
facebook,hhvm,5808,27223,1,abandoned
facebook,hhvm,5806,24714,2,abandoned
facebook,hhvm,5805,732,2,abandoned
facebook,hhvm,5809,27633,6,abandoned
facebook,hhvm,5802,0,1,abandoned
facebook,hhvm,5803,384,2,abandoned
facebook,hhvm,5824,976,4,abandoned
facebook,hhvm,5801,285,2,abandoned
facebook,hhvm,5800,121,2,abandoned
facebook,hhvm,5799,1460,1,abandoned
facebook,hhvm,5864,3014,11,abandoned
facebook,hhvm,5791,31,1,abandoned
facebook,hhvm,5788,1730,1,abandoned
facebook,hhvm,5804,95,1,abandoned
facebook,hhvm,5817,10,1,abandoned
facebook,hhvm,5789,1092,1,abandoned
facebook,hhvm,5784,5404,1,abandoned
facebook,hhvm,5783,36971,1,abandoned
facebook,hhvm,5778,619,2,abandoned
facebook,hhvm,5822,3370,7,abandoned
facebook,hhvm,5787,1733,2,abandoned
facebook,hhvm,5769,88,1,abandoned
facebook,hhvm,5768,157,1,abandoned
facebook,hhvm,5767,141,1,abandoned
facebook,hhvm,5772,12767,1,abandoned
facebook,hhvm,5765,2,1,abandoned
facebook,hhvm,5764,73,1,abandoned
facebook,hhvm,5770,21,1,abandoned
facebook,hhvm,5766,49,1,abandoned
facebook,hhvm,5771,12943,2,abandoned
facebook,hhvm,5750,4563,1,abandoned
facebook,hhvm,5763,193,1,abandoned
facebook,hhvm,5743,2071,1,abandoned
facebook,hhvm,5742,3432,1,abandoned
facebook,hhvm,5775,17982,2,abandoned
facebook,hhvm,5739,283,1,abandoned
facebook,hhvm,5736,1821,1,abandoned
facebook,hhvm,5756,7450,2,abandoned
facebook,hhvm,5751,4428,1,abandoned
facebook,hhvm,5737,749,2,abandoned
facebook,hhvm,5725,850,1,abandoned
facebook,hhvm,5727,951,1,abandoned
facebook,hhvm,5726,1191,1,abandoned
facebook,hhvm,5730,2368,1,abandoned
facebook,hhvm,5723,300,1,abandoned
facebook,hhvm,5721,408,1,abandoned
facebook,hhvm,5719,130,1,abandoned
facebook,hhvm,5720,234,1,abandoned
facebook,hhvm,5722,838,1,abandoned
facebook,hhvm,5741,4151,3,abandoned
facebook,hhvm,5728,1297,1,abandoned
facebook,hhvm,5709,7,1,abandoned
facebook,hhvm,5718,1236,2,abandoned
facebook,hhvm,5708,2,1,abandoned
facebook,hhvm,5717,10,1,abandoned
facebook,hhvm,5707,48,2,abandoned
facebook,hhvm,5694,22,1,abandoned
facebook,hhvm,5700,133,4,abandoned
facebook,hhvm,5690,22,1,abandoned
facebook,hhvm,5706,411058,9,abandoned
facebook,hhvm,5705,411040,9,abandoned
facebook,hhvm,5689,337,1,abandoned
facebook,hhvm,5686,108,1,abandoned
facebook,hhvm,5704,411032,9,abandoned
facebook,hhvm,5687,40,1,abandoned
facebook,hhvm,5685,12,1,abandoned
facebook,hhvm,5683,21,1,abandoned
facebook,hhvm,5682,34,1,abandoned
facebook,hhvm,5684,8,1,abandoned
facebook,hhvm,5693,538,12,abandoned
facebook,hhvm,5680,4004,1,abandoned
facebook,hhvm,5679,40,1,abandoned
facebook,hhvm,5681,42,1,abandoned
facebook,hhvm,5703,459796,3,abandoned
facebook,hhvm,5673,94,1,abandoned
facebook,hhvm,5677,51229,1,abandoned
facebook,hhvm,5678,1,1,abandoned
facebook,hhvm,5674,96,1,abandoned
facebook,hhvm,5688,16349,3,abandoned
facebook,hhvm,5676,369,3,abandoned
facebook,hhvm,5702,470810,23,abandoned
facebook,hhvm,5668,461,1,abandoned
facebook,hhvm,5666,64,1,abandoned
facebook,hhvm,5665,60,1,abandoned
facebook,hhvm,5662,1729,1,abandoned
facebook,hhvm,5661,24438,1,abandoned
facebook,hhvm,5670,62,1,abandoned
facebook,hhvm,5663,0,1,abandoned
facebook,hhvm,5667,333,1,abandoned
facebook,hhvm,5664,239,2,abandoned
facebook,hhvm,5669,1116,2,abandoned
facebook,hhvm,5654,21700,1,abandoned
facebook,hhvm,5655,21591,1,abandoned
facebook,hhvm,5660,22770,2,abandoned
facebook,hhvm,5659,9,1,abandoned
facebook,hhvm,5652,21682,1,abandoned
facebook,hhvm,5651,20936,1,abandoned
facebook,hhvm,5653,21659,1,abandoned
facebook,hhvm,5648,21897,1,abandoned
facebook,hhvm,5647,8672,1,abandoned
facebook,hhvm,5649,21710,1,abandoned
facebook,hhvm,5644,8754,1,abandoned
facebook,hhvm,5640,8726,1,abandoned
facebook,hhvm,5646,8699,1,abandoned
facebook,hhvm,5650,21709,2,abandoned
facebook,hhvm,5642,8645,1,abandoned
facebook,hhvm,5641,8639,1,abandoned
facebook,hhvm,5643,8722,1,abandoned
facebook,hhvm,5645,8720,1,abandoned
facebook,hhvm,5639,8796,1,abandoned
facebook,hhvm,5638,20010,1,abandoned
facebook,hhvm,5633,7920,1,abandoned
facebook,hhvm,5630,2321,1,abandoned
facebook,hhvm,5634,6359,1,abandoned
facebook,hhvm,5628,1861,1,abandoned
facebook,hhvm,5636,8737,1,abandoned
facebook,hhvm,5635,71670,4,abandoned
facebook,hhvm,5632,2042,3,abandoned
facebook,hhvm,5626,1887,1,abandoned
facebook,hhvm,5637,8719,1,abandoned
facebook,hhvm,5625,1881,1,abandoned
facebook,hhvm,5629,2235,2,abandoned
facebook,hhvm,5627,1544,1,abandoned
facebook,hhvm,5621,38,1,abandoned
facebook,hhvm,5623,1884,1,abandoned
facebook,hhvm,5622,1905,1,abandoned
facebook,hhvm,5624,1891,1,abandoned
facebook,hhvm,5618,48,1,abandoned
facebook,hhvm,5615,638081,1,abandoned
facebook,hhvm,5617,636536,1,abandoned
facebook,hhvm,5609,4022,1,abandoned
facebook,hhvm,5608,4129,1,abandoned
facebook,hhvm,5616,637276,1,abandoned
facebook,hhvm,5599,1957,1,abandoned
facebook,hhvm,5596,15,1,abandoned
facebook,hhvm,5620,2810,3,abandoned
facebook,hhvm,5598,1679,1,abandoned
facebook,hhvm,5592,213,1,abandoned
facebook,hhvm,5610,3880,1,abandoned
facebook,hhvm,5593,2899,2,abandoned
facebook,hhvm,5614,1227279,4,abandoned
facebook,hhvm,5591,94,1,abandoned
facebook,hhvm,5589,19764,1,abandoned
facebook,hhvm,5582,101174,1,abandoned
facebook,hhvm,5588,584,2,abandoned
facebook,hhvm,5590,23,1,abandoned
facebook,hhvm,5587,2206,2,abandoned
facebook,hhvm,5581,102533,1,abandoned
facebook,hhvm,5579,104103,1,abandoned
facebook,hhvm,5578,102007,1,abandoned
facebook,hhvm,5586,675807,2,abandoned
facebook,hhvm,5576,105901,1,abandoned
facebook,hhvm,5577,101796,1,abandoned
facebook,hhvm,5573,116496,1,abandoned
facebook,hhvm,5580,102691,4,abandoned
facebook,hhvm,5571,56539,2,abandoned
facebook,hhvm,5574,114144,1,abandoned
facebook,hhvm,5543,1,1,abandoned
facebook,hhvm,5534,22999,1,abandoned
facebook,hhvm,5575,105866,1,abandoned
facebook,hhvm,5570,35345,6,abandoned
facebook,hhvm,5532,1633,1,abandoned
facebook,hhvm,5547,58,1,abandoned
facebook,hhvm,5517,98724,1,abandoned
facebook,hhvm,5568,62196,1,abandoned
facebook,hhvm,5569,321,1,abandoned
facebook,hhvm,5511,220,2,abandoned
